stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id
94585,678A00,Br. Colombia-KR 19 - AC 72,4.660421421591729,-74.064247704718881,0,,0
94470,860A00,Pq. Eduardo Santos-KR 19 - CL 4B,4.5989022376605915,-74.090296041302381,0,,0
94435,617A00,Br. Colombia-KR 19 - CL 70,4.6583733294237328,-74.065564974367874,0,,0
92289,541A13,Br. Lourdes-KR 1A - CL 3C,4.5895175832325776,-74.073447627344748,0,,0
93631,494A01,Br. Soratama KR 2-KR 2 - CL 167,4.7427598772822028,-74.01746584113917,0,,0
93575,452A01,Br. La Estrellita I-KR 2 - CL 188,4.7651791928011091,-74.0227870333792,0,,0
94506,769A00,Br. Chicó Oriental-KR 2 - CL 91A,4.6693550099119783,-74.039147079452292,0,,0
94505,768A00,Br. Bosques de Karon-KR 2 - CL 91A,4.67007986794984,-74.038823312884546,0,,0
93717,197A00,Br. Santa Fe-KR 20 - CL 23,4.6172252600098478,-74.079870579551169,0,,0
94392,535A00,Br. Galerías-KR 21 - AC 53,4.6421648989921644,-74.071885539311168,0,,0
94393,537A00,Banco Central-KR 21 - DG 54,4.64418712235411,-74.07153177086029,0,,0
93610,174A00,Br. El Listón-KR 22 - AC 19,4.61376949864965,-74.083971016218058,0,,0
93609,173A00, Samper Mendoza-KR 22 - AC 19,4.6151242442621569,-74.083129723846127,0,,0
93546,158A00,Br. El Listón-KR 22 - CL 17,4.612722252222083,-74.084754541329559,0,,0
93547,159A00,Paloquemao-KR 22 - CL 18,4.6128942022492945,-74.084900029368342,0,,0
93716,195A00, El Listón-KR 22 - CL 22,4.61536284235267,-74.082648791708053,0,,0
93715,194A00, Samper Mendoza-KR 22 - CL 22,4.6163519431623747,-74.082002917692463,0,,0
93722,200A00,San Andresito San José-KR 24 - CL 10,4.606543082175099,-74.090666958912763,0,,0
93545,157A00,El Vergel-KR 24 - CL 1D,4.595562205839129,-74.0960269197746,0,,0
93544,156B00,Br. El Vergel-KR 24 - CL 2A,4.59830237083231,-74.095208489779381,0,,0
93543,156A00,Br. El Vergel-KR 24 - CL 2B,4.598906864440039,-74.095031879800558,0,,0
93542,155B00,Br. Progreso-KR 24 - CL 5A,4.6015732377345975,-74.093867041066687,0,,0
93608,172A00,CAI Paloquemao-KR 25 - CL 17,4.6126577129343,-74.086483925006178,0,,0
94300,422A00,Br. Santa Isabel Sur-KR 26 - CL 1D,4.5971584801351266,-74.099267979296926,0,,0
94306,431A00,Santa Isabel-KR 26 - CL 2C,4.6002537329637692,-74.096845233244537,0,,0
94385,523A00,Br. Belalcázar-KR 28 - CL 52,4.64164040659857,-74.077330448813626,0,,0
95612,588A00,Urb. Santa Sofía-KR 28 - CL 79,4.6700510069732122,-74.0659197964209,0,,0
92193,477A13,Br. Atanasio Girardot-KR 2A - CL 2A,4.5867112958377332,-74.075860529436611,0,,0
94570,658A00,Br. Bosque Izquierdo-KR 3 - CL 25C,4.6119367984151252,-74.065135207536358,0,,0
92934,251A07,Secretaría de Salud-KR 32 - AC 13,4.614521225107322,-74.094410867456375,0,,0
92985,288A07,SENA-KR 32 - CL 15,4.6166942430397766,-74.092262918607517,0,,0
88862,123A06,Br. Gran América-KR 33 - AC 26,4.6294990002575513,-74.0835642294095,0,,0
89341,385A06,Br. El Recuerdo-KR 33 - CL 25,4.6279322372297083,-74.086374040696654,0,,0
88166,085A05,Br. Acevedo Tejada-KR 33 - CL 28,4.6311172370512885,-74.081547040833073,0,,0
88167,086A05,Pq. Acevedo Tejada-KR 33 - CL 29,4.6309649755591362,-74.081338863325442,0,,0
98846,944V07,KR 36 - CL 22 ,4.62481869917987,-74.09109854166914,0,,0
92983,282A07,LOS EJIDOS-KR 36 - Cl12A,4.6176863463424738,-74.097717449689426,0,,0
92982,280A07,Br. Los Ejidos-KR 38 - CL 11,4.6181416747827218,-74.100825457596841,0,,0
90930,637A08,Urb. Central-KR 38 - CL 2C,4.6084355392520644,-74.109712974473368,0,,0
94323,464A00,Eje Ambiental-KR 4 - CL 12D,4.6004440028635711,-74.070353209156991,0,,0
93519,419A01,Br. Soratama KR 4-KR 4 - CL 167,4.7428096350710867,-74.020308768918568,0,,0
93518,418A01,Br. Soratama KR 4-KR 4 - CL 167,4.742741043793897,-74.020360337569514,0,,0
93573,450A01,Br. La Estrellita-KR 4 - CL 188,4.7645847884475652,-74.024118326648249,0,,0
93596,480A01,Br. Buenavista-KR 4 - CL 190,4.7674753124772105,-74.024307318495957,0,,0
93595,479A01,Br. Buena Vista La Estrellita II-KR 4 - CL 192,4.768538974136578,-74.023904130419837,0,,0
92564,082A07,El Ejido-KR 43 - CL 14,4.6245858851279,-74.1010805217737,0,,0
92565,083A07,El Ejido-KR 43 - CL 14,4.62447116251921,-74.100901588566188,0,,0
94579,669A00,Br. La Castellana-KR 47 - CL 91,4.6786490257868838,-74.060568042494864,0,,0
94468,846A00,Plazoleta del Rosario-KR 5 - CL 12B,4.599430550907103,-74.072117242486414,0,,0
93592,476A01,Br. Buenavista-KR 5 - CL 189,4.7660152075765918,-74.025157030371986,0,,0
94574,662A00,Br. San Martín-KR 5 - CL 30A,4.6161502738063582,-74.066451279636055,0,,0
94518,782A00,Br. La Merced-KR 5 - CL 33A,4.6195337727961983,-74.065484615595921,0,,0
89499,162A12,Pq. El Virrey-KR 5 - CL 91B,4.501227113484485,-74.109854585034611,0,,0
92570,088A07,Br. San Rafael Industrial-KR 50 - CL 5C,4.6221125147020317,-74.110567511582886,0,,0
92939,257A07,Br. Colón-KR 54 - CL 4G,4.6228579391333993,-74.1156467658256,0,,0
92948,267A07,Br. San Rafael Industrial-KR 54 - CL 5C,4.6252335856903946,-74.113638863832037,0,,0
93101,372A07,Br. San Rafael Industrial-KR 54 - CL 5C,4.6266159522665333,-74.112354269165792,0,,0
90925,631A08,Br. Galán-KR 56 - CL 2B,4.6187226431009094,-74.120477648826778,0,,0
92935,252A07,Br. San Gabriel-KR 56 - CL 4B,4.6219908179796487,-74.117635902039467,0,,0
93566,444A01,Br. Los Naranjos-KR 6 - CL 179,4.7569642339427,-74.024069040047763,0,,0
93567,445A01,Br. Santa Rosa El codito-KR 6 - CL 179,4.7568192339432755,-74.023833040066634,0,,0
93568,446A01,Club Militar Casamata-KR 6 - CL 182,4.7592212339425179,-74.024890039952126,0,,0
90679,507A08,Colegio Nuestra Sra del Rosario-KR 60 - CL 2C,4.6205185256167,-74.121698258474,0,,0
92888,210A07,Br. La Trinidad-KR 60 - CL 4C,4.6224512382517711,-74.120110039298766,0,,0
87226,226A04,Br. San Fernando Occidental-KR 65 - AC 72,4.6749004981271449,-74.083400899431837,0,,0
97730,311A07,Br. Salazar Gómez-KR 65 - CL 10,4.6313599764141449,-74.117200000036,0,,0
97731,312A07,Br. Salazar Gómez-KR 65 - CL 12,4.6331899763969959,-74.115800000043066,0,,0
89115,235A06,Coodecafec-KR 65 - CL 14,4.6356901385310927,-74.113699589209233,0,,0
97729,314A07,Br. Salazar Gómez-KR 65 - CL 9A,4.6295599764229722,-74.118800000035918,0,,0
92999,319A07,Br. Marsella-KR 68D - CL 6,4.6300258639495473,-74.12512254515579,0,,0
93000,320A07,Br. Marsella-KR 68D - CL 6,4.6297940622359244,-74.12538056805198,0,,0
88654,295A05,LA ESTRADITA N-S-KR 69 - AC 66,4.67438425262223,-74.093452154382248,0,,0
88653,294A05,Br. La Estradita-KR 69 - CL 65,4.6746164206295315,-74.093164480881725,0,,0
88690,298A05,IED República de Colombia-KR 69 - CL 71,4.6803706389157318,-74.089210506613213,0,,0
90214,262A08,Br. Centro Américas-KR 70B - CL 1,4.6230068562152464,-74.132508873133474,0,,0
90905,608A08,Br. Las Américas-KR 70B - CL 4,4.6266827824165828,-74.1321054018099,0,,0
91120,553A03,Portal de Pontevedra-KR 71 - CL 97,4.6955141117211241,-74.080033105394264,0,,0
91082,539A03,Br. Santa Rosa-KR 71 - CL 99,4.6971960481027342,-74.078329265799283,0,,0
89860,139A08,Urb. Las Américas I Sector-KR 71D - CL 3,4.626213019464771,-74.1366866299225,0,,0
91559,285A10,Alcaldía Local Ciudad Bolívar-KR 73 - CL 59,4.5949020684107609,-74.168931920567147,0,,0
87105,180A04,Parque Tabora-KR 74 - CL 74,4.6928169049520676,-74.0970573636199,0,,0
88833,394A05,Estación Normandía-KR 74 - DG 47,4.6700434456534943,-74.112857730599259,0,,0
92322,234A02,Br. Altos de Suba-KR 76 - 145-18(AL LADO),4.7339805925378977,-74.073990527941831,0,,0
87129,181B04,Parque Estadio Tabora-KR 76 - CL 73,4.6915825636024415,-74.097820062861359,0,,0
93177,379A07,Br. Villa Alsacia-KR 78 - CL 10,4.6425347930670213,-74.139586158090481,0,,0
92885,207A07,Ciudad Favidi-KR 78 - CL 13,4.6494312383587939,-74.133991037914015,0,,0
93106,377A07,Br. Castilla-KR 78 - CL 7C,4.6371605931050031,-74.142433802990126,0,,0
92541,076A07,Br. Castilla-KR 78 - CL 7F,4.63763822956474,-74.141964255351624,0,,0
92568,086A07,Br. Castilla-KR 78 - CL 8C,4.6409070251081346,-74.1404233895054,0,,0
92540,075A07,Br. Bavaria-KR 78 - CL 8C,4.64064200677346,-74.140434773772313,0,,0
92853,194A07,Br. Castilla Real-KR 79 - CL 10,4.6444162581987767,-74.140425173228067,0,,0
80836,906V06,KR 79 - CL 19 ,4.65642697630096,-74.130093000042649,0,,0
94075,383A01,Br. San Cristóbal Norte-KR 8 - CL 162,4.7383023608508044,-74.026751897112,0,,0
92845,185A07,Br. Valladolid-KR 80C - CL 9,4.6452028357988979,-74.1439891152751,0,,0
92765,172A07,Liceo La Esperanza-KR 81F - CL 8,4.6448604878186321,-74.148195320702072,0,,0
92764,171A07,Liceo La Esperanza-KR 81F - CL 8,4.6447369718923124,-74.148474873816454,0,,0
89041,499A05,Pq. La Clarita-KR 83 - CL 70,4.6920422370788328,-74.105765038021232,0,,0
93108,133A07,C.C. Tintal Plaza-KR 87A - CL 6,4.6431276417291967,-74.1567614713477,0,,0
98953,424A07,KR 87B - CL 7 ,4.6467649763670069,-74.153344000034508,0,,0
98954,425A07,KR 87B - CL 7 ,4.646714976370121,-74.153561000032781,0,,0
92995,301A07,Torres de Nueva Castilla-KR 87B - CL 8,4.6481198985957279,-74.151734354943542,0,,0
95586,692A01,KR 9 - CL 182 ,4.7588939756765827,-74.031097000049542,0,,0
93113,139A07,Br. Tintalá-KR 90 - CL 6A,4.6489544312805959,-74.158884061450081,0,,0
93198,400A07,Cedros de Nueva Castilla-KR 90 - CL 6D,4.6504852390045928,-74.1564940368606,0,,0
93197,399A07,Cedros de Nueva Castilla-KR 90 - CL 6D,4.65028223901771,-74.156915036844751,0,,0
93112,138A07,Parque El Tintal-KR 90 - CL 6D,4.648888939289864,-74.158747580995012,0,,0
86782,067A04,Plaza de Mercado Quirigua-KR 91 - AC 90,4.713527813757695,-74.097365728665409,0,,0
86781,066A04,IED José Asunción Silva-KR 91 - CL 89,4.71269992118705,-74.097950682938574,0,,0
93186,388A07,Alameda Ciudad Tintal-KR 92 - CL 8A,4.6551528371328494,-74.155493042559783,0,,0
93187,389A07,Alameda Ciudad Tintal-KR 92 - CL 8A,4.6548209197264336,-74.155670693578585,0,,0
90946,655A08,Tierra Buena Reserva de Ipanema-KR 93D - CL 0,4.6483432393476534,-74.167297036421445,0,,0
93087,358A07,Ciudad Tintal II Etapa 5-KR 93D - CL 6,4.6500392391394447,-74.16094603666258,0,,0
87415,430A04,Primavera-KR 94 - AC 80,4.706796299183047,-74.106922724105459,0,,0
97727,294A04,KR 95 - CL 88 ,4.7145155639753931,-74.10099597004313,0,,0
98867,482A06,KR 97 - CL 21 ,4.6742737358980042,-74.139651179989428,0,,0
3410,559A08,Br. Mandalay-KR 78 - CL 4,4.6281104499080445,-74.1451980015901,0,,0
3418,198A08,Br. Techo-AK 78B - CL 0,4.6261296165285923,-74.1471598349029,0,,0
1898,380A05,Puente Aéreo-AC 26 - KR 106,4.6918557848300813,-74.133383668377988,0,,0
93322,022A00, San Luis CL 58-TV 24 - CL 58,4.6458409614507925,-74.072383488122881,0,,0
93622,187A00, San Luis-TV 25 - DG 60,4.6467458455842952,-74.073711080766117,0,,0
92486,050A07,IED el Jazmín-TV 42 - CL 3B,4.6150405268342345,-74.113396646366951,0,,0
93104,375A07,Urb. La Primavera-TV 42 - CL 4B,4.61645442208631,-74.109995679536269,0,,0
92485,049A07,Br. Primavera Occidental-TV 42 - CL 5B,4.6176434697698712,-74.107138254191554,0,,0
92487,051A07,Br. San Francisco-TV 42 - CL 5B,4.61812764067926,-74.107242362433823,0,,0
94424,601A00,Br. El Refugio-TV 4A - KR 87,4.6675653552475129,-74.044012689148616,0,,0
90619,476A08,Br. La Camelia-TV 53 - CL 1,4.6125708634730724,-74.121128647590226,0,,0
96877,513A08,TV 53 - CL 2C ,4.6146564894950908,-74.1158102100413,0,,0
90690,522A08,Br. La Camelia-TV 53A - CL 1,4.6136262383924036,-74.12159503947197,0,,0
90691,523A08,Br. La Camelia-TV 53A - CL 1,4.6133912383927109,-74.121519039485349,0,,0
91935,324A13,Br. Las Brisas-TV 5A - CL 3S,4.5833360912405761,-74.082157208634356,0,,0
94332,486A00,Br. Egipto Alto-TV 6 E - CL 7,4.58899954255778,-74.066338967035719,0,,0
94359,892A00,Br. Egipto Alto-TV 6E - CL 9C,4.5918112370647153,-74.066273042596151,0,,0
86786,071A04,Congreso Eucarístico-TV 76 - DG 83,4.7043061583687589,-74.092352531092843,0,,0
86667,019A04,Br. La Serena-TV 76 - DG 89,4.7061882365304353,-74.0924100382531,0,,0
88639,269A05,Br. Santa Cecilia-TV 85 - CL 57,4.6803788675169589,-74.112168783055779,0,,0
88640,270A05,Br. Santa Cecilia-TV 85 - CL 57,4.6800415453777493,-74.112136416502011,0,,0
92072,446A13,Br. Los Laches-TV 9 E - DG 4,4.5836002405902612,-74.066817267811217,0,,0
88100,059A05,Pq. Empresarial Puerta del Sol-TV 93 - CL 51,4.6859262091610656,-74.122601294842241,0,,0
88174,096A05,Pq. Empresarial El Dorado-TV 93 - CL 53,4.6875546381288276,-74.1196628368724,0,,0
88696,306A05,Br. Álamos-TV 93 - CL 65,4.690633336323045,-74.11718388888886,0,,0
87793,112A11,Br. La Fraguita-AC 1 - KR 25A,4.5947930139999293,-74.100735400072921,0,,0
93780,212A00,Centro Empresarial Calle 100-AC 100 - AK 19,4.6857869791201505,-74.052735016041055,0,,0
93789,216A00,Universidad Militar Nueva Granada-AC 100 - KR 10,4.6820632544126308,-74.042796510029433,0,,0
93790,216B00,Universidad Militar Nueva Granada-AC 100 - KR 10,4.6821356686015143,-74.042926450909732,0,,0
92956,160A01,Escuela de Infantería-AC 100 - KR 11,4.6832120516933076,-74.044113836748679,0,,0
92587,001A01,Br. Rincón del Chicó-AC 100 - KR 13,4.6840631887845863,-74.045889530172076,0,,0
93788,215C00,Colsanitas CL 100-AC 100 - KR 14,4.6837160665306294,-74.04611947136037,0,,0
92955,158A01,Br. Chicó Navarra-AC 100 - KR 16,4.6857472355220846,-74.049903040796863,0,,0
93783,213A00,Br. Chicó Norte III Sector-AC 100 - KR 17,4.6853274700884,-74.0501950002525,0,,0
93784,213B00,Br. Chicó Norte III Sector-AC 100 - KR 17,4.6853610647085073,-74.050362463512187,0,,0
92868,122A01,Autopista Norte-AC 100 - KR 21,4.6865644964788133,-74.054844970015949,0,,0
93777,211A00,Br. La Castellana-AC 100 - KR 45,4.6871836689624757,-74.059600712222846,0,,0
93779,211C00,Br. La Castellana-AC 100 - KR 49,4.6874097708564157,-74.06041569100708,0,,0
93778,211B00,Br. La Castellana-AC 100 - KR 49,4.687309550820725,-74.060130511744788,0,,0
93278,001C00,C.C. Iserra 100-AC 100 - KR 54,4.6885799612061421,-74.064358148869275,0,,0
93276,001A00,C.C. Iserra 100-AC 100 - KR 54,4.6884530051132876,-74.063946431529075,0,,0
93277,001B00,C.C. Iserra 100-AC 100 - KR 54,4.6885048207661084,-74.0641542269349,0,,0
90699,165A03,Estación Suba - Calle 100-AC 100 - KR 60,4.6889299122878416,-74.065789402876845,0,,0
90712,173C03,Pq. Andes Norte-AC 100 - KR 61,4.6896245175311613,-74.066676935173433,0,,0
90711,173B03,Br. Andes Norte-AC 100 - KR 62,4.689752634340338,-74.0673775686379,0,,0
90701,165C03,Estación Suba - Calle 100-AC 100 - KR 62,4.6891941058057842,-74.066955190693008,0,,0
90710,173A03,Br. Andes Norte-AC 100 - KR 63,4.6898332768109166,-74.06786228156902,0,,0
90709,171C03,Br. Los Andes-AC 100 - KR 64,4.6894199212849967,-74.069326024326088,0,,0
90708,171B03,Br. Los Andes-AC 100 - KR 64,4.6894224937027076,-74.0690205414417,0,,0
90707,171A03,Br. Los Andes-AC 100 - KR 64,4.6894095851950928,-74.068753945208329,0,,0
90280,001C03,Br. Julio Flórez-AC 100 - KR 65,4.6897043729413026,-74.070485663585373,0,,0
90279,001B03,Br. Julio Flórez-AC 100 - KR 65,4.6896586563740534,-74.070711593191874,0,,0
90706,170C03,Br. Los Andes-AC 100 - KR 66,4.6891529396531917,-74.071044117153576,0,,0
90705,170B03,Br. Los Andes-AC 100 - KR 66,4.6891949837927092,-74.070911239081155,0,,0
92959,161B01,Urb. Conjunto de La 100-AC 100 - KR 8A,4.6815908318580686,-74.041021253387029,0,,0
92958,161A01,Urb. Conjunto de La 100-AC 100 - KR 8A,4.68203906680886,-74.041882219455871,0,,0
93486,131A00,Escuela de Infantería-AC 100 - KR 9A,4.6813084344457518,-74.041332758319413,0,,0
93785,213C00,Br. Chicó Norte III Sector-AC 100 - TV 18,4.6854096318730107,-74.050788718629434,0,,0
93781,212B00,Centro Empresarial Calle 100-AC 100 - TV 21,4.68583715048238,-74.053077797093664,0,,0
93782,212C00,Centro Empresarial Calle 100-AC 100 - TV 21,4.6859489997528918,-74.053770302375881,0,,0
92143,136A02,C.C. Iserra 100-AC 100 - TV 55,4.6890156029890013,-74.064395349329416,0,,0
92145,136C02,C.C. Iserra 100-AC 100 - TV 55,4.6888110121497828,-74.063688011640608,0,,0
92144,136B02,C.C. Iserra 100-AC 100 - TV 55,4.688981562526239,-74.064278750287116,0,,0
92632,021A01,Br. Santa Bárbara Occidental-AC 116 - KR 17,4.6977099655166041,-74.046642937411221,0,,0
92635,024A01,Br. San Patricio-AC 116 - KR 21,4.69892880484479,-74.052746844934717,0,,0
92158,141A02,Br. Mónaco-AC 116 - KR 53,4.7007771324961967,-74.063572045124758,0,,0
90428,052A03,Colegio Agustiniano Norte-AC 116 - TV 60,4.6995313478608711,-74.071367138333557,0,,0
92693,050A01,Clínica Reina Sofía-AC 127 - KR 20,4.7058553914456533,-74.050730084188217,0,,0
93030,189A01,Clínica Reina Sofía-AC 127 - KR 20,4.706165501140978,-74.050558579172161,0,,0
92087,092A02,Auto Norte-AC 127 - KR 46,4.7073066769475993,-74.056017748296711,0,,0
92162,145A02,Auto Norte-AC 127 - KR 46,4.70683093818688,-74.056122967177942,0,,0
92147,138A02,Pq. Córdoba-AC 127 - KR 54,4.7082582660875278,-74.06326206110927,0,,0
92166,149A02,Carrera 57-AC 127 - KR 57,4.7105911161504377,-74.06803568864126,0,,0
92165,148A02,Br. El Batán-AC 127 - KR 57,4.7110407580962033,-74.069535802951464,0,,0
90749,184A03,C.C. Niza-AC 127 - KR 60,4.7106380926670948,-74.073286617181353,0,,0
90748,183A03,C.C. Niza-AC 127 - KR 60,4.7109000117592217,-74.0734874994892,0,,0
90750,185A03,Br. Niza Norte-AC 127 - KR 71,4.7104496835830663,-74.07648621005427,0,,0
93018,177A01,Br. Santa Bárbara Oriental-AC 127 - KR 7B,4.7024047838599659,-74.030527507530977,0,,0
93017,176A01,Br. Bella Suiza-AC 127 - KR 7B,4.702868514864881,-74.030673654422031,0,,0
93100,371A07,Br. El Ejido-AC 13 - KR 42,4.6221847083163485,-74.100492344654072,0,,0
90340,029B03,Urb. La Chucua-AC 132 - KR 96,4.733969975873908,-74.092900000044864,0,,0
90338,028B03,Urb. La Chucua-AC 132 - KR 97,4.7338999758755032,-74.093600000043224,0,,0
92648,037A01,Br. Lisboa-AC 134 - AK 15,4.7162651164263441,-74.042654096907569,0,,0
92651,040A01,Av. Carrera 19-AC 134 - AK 19,4.7177222350954535,-74.047807040016778,0,,0
92926,154A01,Clínica Monserrat-AC 134 - KR 17,4.7172389797210359,-74.046517139664815,0,,0
92650,039A01,Br. El Contador-AC 134 - KR 17,4.7176765146758894,-74.04654770928083,0,,0
92649,038A01,Country Club-AC 134 - KR 17,4.7160332391852444,-74.042742870508235,0,,0
92677,041A01,Urb. Nueva Autopista II Sector-AC 134 - KR 20,4.7187862351380234,-74.04988303988506,0,,0
92678,042A01,Colegio Sto. Tomas de Aquino-AC 134 - KR 21,4.718283719617733,-74.049418451151539,0,,0
92115,116A02,Urb. Colina Norte II-AC 134 - KR 57,4.7236465927699332,-74.064748802024,0,,0
92114,115A02,Br. Colina Campestre I Sector-AC 134 - KR 57,4.7234245268648776,-74.064696247046967,0,,0
92214,171A02,Br. Iberia-AC 134 - KR 59,4.72534218795253,-74.06960713626529,0,,0
93237,262A01,Br. Lisboa-AC 134 - KR 7B,4.7125047277883478,-74.03149166527048,0,,0
92867,121A01,Br. Lisboa-AC 134 - KR 9A,4.7131942975818353,-74.033591504165287,0,,0
93235,260A01,Éxito Country-AC 134 - KR 9B,4.7129851977414035,-74.034282798937042,0,,0
92138,131A02,Br. Atenas-AC 138 - 73-52,4.7309166120285893,-74.071957003929228,0,,0
92119,120A02,Br. Prado Pinzón-AC 138 - KR 49,4.7245266794032181,-74.054429168711792,0,,0
92129,122A02,Urb. El Moral-AC 138 - KR 54,4.7258425994949738,-74.058145123734377,0,,0
92130,123A02,Br. Castañuela II-AC 138 - KR 54,4.7256449603035744,-74.058066233705716,0,,0
92132,125A02,Parque Comercial La Colina 138-AC 138 - KR 55,4.7264411982576826,-74.060325555230889,0,,0
92131,124A02,Círculo de Suboficiales de las FF.MM.-AC 138 - KR 56,4.7268780914231883,-74.0610272306903,0,,0
92133,126A02,Urb. Santa Helena-AC 138 - KR 57,4.7279174409586986,-74.063724294975216,0,,0
92137,130A02,Br. Atenas-AC 138 - Kr72A,4.73023095927975,-74.069989261667175,0,,0
93123,218A01,Br. Las Margaritas I Sector-AC 147 - AK 15,4.7295497727434279,-74.042533865819834,0,,0
92803,083A01,Br. Las Margaritas I Sector-AC 147 - AK 19,4.7297285151264115,-74.044742530040963,0,,0
92802,082A01,Br. Los Caobos-AC 147 - AK 19,4.7295704723924583,-74.045740448470667,0,,0
93081,214A01,Br. Caobos Salazar-AC 147 - KR 12,4.726940079267381,-74.03597949622926,0,,0
93080,213A01,Br. Caobos Salazar-AC 147 - KR 12,4.72645049573438,-74.03437473239228,0,,0
93121,216A01,Br. Caobos Salazar-AC 147 - KR 14,4.7289585039549253,-74.040011802378757,0,,0
93122,217A01,Br. Cedro Bolívar II Sector-AC 147 - KR 14,4.7284767791236089,-74.039433973957017,0,,0
93124,219A01,Br. Las Margaritas I Sector-AC 147 - KR 17,4.7294673829481875,-74.044208635359027,0,,0
93079,212A01,Br. Caobos Salazar-AC 147 - KR 7F,4.72467640510813,-74.0303872022971,0,,0
93078,211A01,Br. Los Cedros-AC 147 - KR 7F,4.7245110366583791,-74.030512312874379,0,,0
92513,343A02,Br. Mazurén II Sector-AC 152 - KR 55,4.7359706147463738,-74.058459061302329,0,,0
93369,317A01,Br. Las Margaritas II Sector-AC 153 - AK 19,4.7366514242858093,-74.045030573857673,0,,0
98794,710A01,Colegio Anglo Colombiano-AC 153 - KR 16,4.7350429758088488,-74.0403480000478,0,,0
98793,709A01,Colegio Anglo Colombiano-AC 153 - KR 17,4.7358749758045624,-74.042003000044829,0,,0
92775,059A01,Br. Villa Magdala-AC 153 - KR 20,4.7371551955140152,-74.0456448885287,0,,0
91821,008A02,Colegio Sagrado Corazón de Jesús-AC 153 - KR 45,4.7380603371921124,-74.05116987058436,0,,0
91822,009A02,Colegio Colombo Hebreo-AC 153 - KR 50,4.73860869621986,-74.053606856191308,0,,0
92511,341A02,Canal Córdoba-AC 153 - KR 54,4.7393903789877383,-74.056457468130034,0,,0
90574,107A03,Instituto Educación y Vida-AC 153 - KR 96,4.7509562040473332,-74.085064090102421,0,,0
92589,002A01,Br. Barrancas Perlas del Norte-AC 153 - kr 7B,4.7286047521121564,-74.026450881661276,0,,0
92801,081A01,Br. Barrancas Norte-AC 161 - AK 7B,4.7363507997515928,-74.025237651713041,0,,0
92793,072A01,Br. Las Orquídeas-AC 161 - KR 22,4.7417822347923506,-74.047084039377253,0,,0
92792,071A01,Br. Hipólito Restrepo-AC 161 - KR 8C,4.7376470861359623,-74.030200572365374,0,,0
89186,263A06,Carrera 68-AC 17 - KR 65B,4.6387846513568043,-74.114499950052974,0,,0
89194,281A06,Br. Centro Industrial-AC 17 - KR 65B,4.6389329919905977,-74.114892604218355,0,,0
92636,025A01,Colegio de la Salle-AC 170 - KR 12,4.7484307095178613,-74.032389285544227,0,,0
92637,026A01,Villas de Aranjuez-AC 170 - KR 14,4.7484913443074257,-74.034827511569034,0,,0
93851,646A01,Br. La Alameda-AC 170 - KR 15,4.7491414922565687,-74.036550451274209,0,,0
92203,163A02,Colegio San Simón-AC 170 - KR 56,4.7534252349414778,-74.056455038613365,0,,0
92204,163B02,Colegio San Simón-AC 170 - KR 56,4.7534832325185183,-74.056942751690045,0,,0
91906,029A02,Carrera 62-AC 170 - KR 58,4.7548565880053886,-74.058340126003159,0,,0
91827,014A02,Pq. San José de Bavaria-AC 170 - KR 65,4.7571293219324149,-74.061761530208258,0,,0
91826,013A02,Universidad Antonio Nariño-AC 170 - KR 65,4.7573032350397613,-74.061288038279628,0,,0
91830,017A02,KR 78-AC 170 - KR 78,4.7618218788886892,-74.0679898456937,0,,0
91829,016A02,KR 78-AC 170 - KR 78,4.7628458189144167,-74.069291952642786,0,,0
94198,226A01,Colegio Anglo Americano-AC 170 - KR 8A,4.7477299024171726,-74.027941296939787,0,,0
93371,319A01,Comunidad Hijas de María Auxiliadora-AC 170 - KR 8G,4.7477103593926522,-74.029962054920844,0,,0
93370,318A01,Universidad San Buenaventura-AC 170 - KR 8H,4.7481582342326565,-74.0305200399912,0,,0
92518,350A02,Conjunto Residencial El Monte-AC 170 - KR 90,4.7595979033500067,-74.0732836150653,0,,0
93428,323A01,Ciudad Cooperativa La Libertad-AC 183 - KR 11,4.760084234198291,-74.033913039498671,0,,0
93431,329A01,Ciudad Cooperativa La Libertad-AC 183 - KR 11,4.7603412341974511,-74.0338400394957,0,,0
5352,329A01,Ciudad Cooperativa La Libertad-AC 183 - KR 11,4.7603725917062185,-74.033940494773631,0,,0
93702,574A01,Urbanización Terraza de San Antonio-AC 183 - KR 16,4.7600722343161328,-74.0379810393014,0,,0
92919,148A01,Urbanización Terraza de San Antonio-AC 183 - KR 16,4.7603162343140815,-74.038047039292223,0,,0
93651,519A01,Canal Río Torca-AC 183 - KR 19,4.7603212343866472,-74.040382039182632,0,,0
92097,100A02,Urb. Tejares del Norte-AC 183 - KR 51,4.7620769086968089,-74.048383885828216,0,,0
92879,132A01,Br. Zulima-AC 183 - KR 7A,4.76044923400447,-74.027594039782471,0,,0
92880,133A01,Br. Zulima-AC 183 - KR 7A,4.7602362340148572,-74.0276030397935,0,,0
93430,327A01,Br. Tibabita-AC 183 - KR 8A,4.7599912340739978,-74.029578039700311,0,,0
93429,326A01,Br. Tibabita-AC 183 - KR 8D,4.7602642340998029,-74.030561039651715,0,,0
92878,131A01,Br. Verbenal San Antonio-AC 183 - KR 9A,4.7600932341428157,-74.031978039589461,0,,0
